X [mm], Y [mm], Z [mm], Heading [degrees], Filename, Grid X, Grid Y, Grid Z
1800, -1200, 1500, 0, image_+001800_-001200_+001500.png, 43, 13, 0
1900, -1200, 1500, 0, image_+001900_-001200_+001500.png, 44, 13, 0
2000, -1200, 1500, 0, image_+002000_-001200_+001500.png, 45, 13, 0
2100, -1200, 1500, 0, image_+002100_-001200_+001500.png, 46, 13, 0
2200, -1200, 1500, 0, image_+002200_-001200_+001500.png, 47, 13, 0
2300, -1200, 1500, 0, image_+002300_-001200_+001500.png, 48, 13, 0
2400, -1200, 1500, 0, image_+002400_-001200_+001500.png, 49, 13, 0
2500, -1200, 1500, 0, image_+002500_-001200_+001500.png, 50, 13, 0
-2500, -1100, 1500, 0, image_-002500_-001100_+001500.png, 0, 14, 0
-2400, -1100, 1500, 0, image_-002400_-001100_+001500.png, 1, 14, 0
-2300, -1100, 1500, 0, image_-002300_-001100_+001500.png, 2, 14, 0
-2200, -1100, 1500, 0, image_-002200_-001100_+001500.png, 3, 14, 0
-2100, -1100, 1500, 0, image_-002100_-001100_+001500.png, 4, 14, 0
-2000, -1100, 1500, 0, image_-002000_-001100_+001500.png, 5, 14, 0
-1900, -1100, 1500, 0, image_-001900_-001100_+001500.png, 6, 14, 0
-1800, -1100, 1500, 0, image_-001800_-001100_+001500.png, 7, 14, 0
-1700, -1100, 1500, 0, image_-001700_-001100_+001500.png, 8, 14, 0
-1600, -1100, 1500, 0, image_-001600_-001100_+001500.png, 9, 14, 0
-1500, -1100, 1500, 0, image_-001500_-001100_+001500.png, 10, 14, 0
-1400, -1100, 1500, 0, image_-001400_-001100_+001500.png, 11, 14, 0
-1300, -1100, 1500, 0, image_-001300_-001100_+001500.png, 12, 14, 0
-1200, -1100, 1500, 0, image_-001200_-001100_+001500.png, 13, 14, 0
-1100, -1100, 1500, 0, image_-001100_-001100_+001500.png, 14, 14, 0
-1000, -1100, 1500, 0, image_-001000_-001100_+001500.png, 15, 14, 0
-900, -1100, 1500, 0, image_-000900_-001100_+001500.png, 16, 14, 0
-800, -1100, 1500, 0, image_-000800_-001100_+001500.png, 17, 14, 0
-700, -1100, 1500, 0, image_-000700_-001100_+001500.png, 18, 14, 0
-600, -1100, 1500, 0, image_-000600_-001100_+001500.png, 19, 14, 0
-500, -1100, 1500, 0, image_-000500_-001100_+001500.png, 20, 14, 0
-400, -1100, 1500, 0, image_-000400_-001100_+001500.png, 21, 14, 0
-300, -1100, 1500, 0, image_-000300_-001100_+001500.png, 22, 14, 0
-200, -1100, 1500, 0, image_-000200_-001100_+001500.png, 23, 14, 0
-100, -1100, 1500, 0, image_-000100_-001100_+001500.png, 24, 14, 0
0, -1100, 1500, 0, image_+000000_-001100_+001500.png, 25, 14, 0
100, -1100, 1500, 0, image_+000100_-001100_+001500.png, 26, 14, 0
200, -1100, 1500, 0, image_+000200_-001100_+001500.png, 27, 14, 0
300, -1100, 1500, 0, image_+000300_-001100_+001500.png, 28, 14, 0
400, -1100, 1500, 0, image_+000400_-001100_+001500.png, 29, 14, 0
500, -1100, 1500, 0, image_+000500_-001100_+001500.png, 30, 14, 0
600, -1100, 1500, 0, image_+000600_-001100_+001500.png, 31, 14, 0
700, -1100, 1500, 0, image_+000700_-001100_+001500.png, 32, 14, 0
800, -1100, 1500, 0, image_+000800_-001100_+001500.png, 33, 14, 0
900, -1100, 1500, 0, image_+000900_-001100_+001500.png, 34, 14, 0
1000, -1100, 1500, 0, image_+001000_-001100_+001500.png, 35, 14, 0
1100, -1100, 1500, 0, image_+001100_-001100_+001500.png, 36, 14, 0
1200, -1100, 1500, 0, image_+001200_-001100_+001500.png, 37, 14, 0
1300, -1100, 1500, 0, image_+001300_-001100_+001500.png, 38, 14, 0
1400, -1100, 1500, 0, image_+001400_-001100_+001500.png, 39, 14, 0
1500, -1100, 1500, 0, image_+001500_-001100_+001500.png, 40, 14, 0
1600, -1100, 1500, 0, image_+001600_-001100_+001500.png, 41, 14, 0
1700, -1100, 1500, 0, image_+001700_-001100_+001500.png, 42, 14, 0
1800, -1100, 1500, 0, image_+001800_-001100_+001500.png, 43, 14, 0
1900, -1100, 1500, 0, image_+001900_-001100_+001500.png, 44, 14, 0
2000, -1100, 1500, 0, image_+002000_-001100_+001500.png, 45, 14, 0
2100, -1100, 1500, 0, image_+002100_-001100_+001500.png, 46, 14, 0
2200, -1100, 1500, 0, image_+002200_-001100_+001500.png, 47, 14, 0
2300, -1100, 1500, 0, image_+002300_-001100_+001500.png, 48, 14, 0
2400, -1100, 1500, 0, image_+002400_-001100_+001500.png, 49, 14, 0
2500, -1100, 1500, 0, image_+002500_-001100_+001500.png, 50, 14, 0
-2500, -1000, 1500, 0, image_-002500_-001000_+001500.png, 0, 15, 0
-2400, -1000, 1500, 0, image_-002400_-001000_+001500.png, 1, 15, 0
-2300, -1000, 1500, 0, image_-002300_-001000_+001500.png, 2, 15, 0
-2200, -1000, 1500, 0, image_-002200_-001000_+001500.png, 3, 15, 0
-2100, -1000, 1500, 0, image_-002100_-001000_+001500.png, 4, 15, 0
-2000, -1000, 1500, 0, image_-002000_-001000_+001500.png, 5, 15, 0
-1900, -1000, 1500, 0, image_-001900_-001000_+001500.png, 6, 15, 0
-1800, -1000, 1500, 0, image_-001800_-001000_+001500.png, 7, 15, 0
-1700, -1000, 1500, 0, image_-001700_-001000_+001500.png, 8, 15, 0
-1600, -1000, 1500, 0, image_-001600_-001000_+001500.png, 9, 15, 0
-1500, -1000, 1500, 0, image_-001500_-001000_+001500.png, 10, 15, 0
-1400, -1000, 1500, 0, image_-001400_-001000_+001500.png, 11, 15, 0
-1300, -1000, 1500, 0, image_-001300_-001000_+001500.png, 12, 15, 0
-1200, -1000, 1500, 0, image_-001200_-001000_+001500.png, 13, 15, 0
-1100, -1000, 1500, 0, image_-001100_-001000_+001500.png, 14, 15, 0
-1000, -1000, 1500, 0, image_-001000_-001000_+001500.png, 15, 15, 0
-900, -1000, 1500, 0, image_-000900_-001000_+001500.png, 16, 15, 0
-800, -1000, 1500, 0, image_-000800_-001000_+001500.png, 17, 15, 0
-700, -1000, 1500, 0, image_-000700_-001000_+001500.png, 18, 15, 0
-600, -1000, 1500, 0, image_-000600_-001000_+001500.png, 19, 15, 0
-500, -1000, 1500, 0, image_-000500_-001000_+001500.png, 20, 15, 0
-400, -1000, 1500, 0, image_-000400_-001000_+001500.png, 21, 15, 0
-300, -1000, 1500, 0, image_-000300_-001000_+001500.png, 22, 15, 0
-200, -1000, 1500, 0, image_-000200_-001000_+001500.png, 23, 15, 0
-100, -1000, 1500, 0, image_-000100_-001000_+001500.png, 24, 15, 0
0, -1000, 1500, 0, image_+000000_-001000_+001500.png, 25, 15, 0
100, -1000, 1500, 0, image_+000100_-001000_+001500.png, 26, 15, 0
200, -1000, 1500, 0, image_+000200_-001000_+001500.png, 27, 15, 0
300, -1000, 1500, 0, image_+000300_-001000_+001500.png, 28, 15, 0
400, -1000, 1500, 0, image_+000400_-001000_+001500.png, 29, 15, 0
500, -1000, 1500, 0, image_+000500_-001000_+001500.png, 30, 15, 0
600, -1000, 1500, 0, image_+000600_-001000_+001500.png, 31, 15, 0
700, -1000, 1500, 0, image_+000700_-001000_+001500.png, 32, 15, 0
800, -1000, 1500, 0, image_+000800_-001000_+001500.png, 33, 15, 0
900, -1000, 1500, 0, image_+000900_-001000_+001500.png, 34, 15, 0
1000, -1000, 1500, 0, image_+001000_-001000_+001500.png, 35, 15, 0
1100, -1000, 1500, 0, image_+001100_-001000_+001500.png, 36, 15, 0
1200, -1000, 1500, 0, image_+001200_-001000_+001500.png, 37, 15, 0
1300, -1000, 1500, 0, image_+001300_-001000_+001500.png, 38, 15, 0
1400, -1000, 1500, 0, image_+001400_-001000_+001500.png, 39, 15, 0
1500, -1000, 1500, 0, image_+001500_-001000_+001500.png, 40, 15, 0
1600, -1000, 1500, 0, image_+001600_-001000_+001500.png, 41, 15, 0
1700, -1000, 1500, 0, image_+001700_-001000_+001500.png, 42, 15, 0
1800, -1000, 1500, 0, image_+001800_-001000_+001500.png, 43, 15, 0
1900, -1000, 1500, 0, image_+001900_-001000_+001500.png, 44, 15, 0
2000, -1000, 1500, 0, image_+002000_-001000_+001500.png, 45, 15, 0
2100, -1000, 1500, 0, image_+002100_-001000_+001500.png, 46, 15, 0
2200, -1000, 1500, 0, image_+002200_-001000_+001500.png, 47, 15, 0
2300, -1000, 1500, 0, image_+002300_-001000_+001500.png, 48, 15, 0
2400, -1000, 1500, 0, image_+002400_-001000_+001500.png, 49, 15, 0
2500, -1000, 1500, 0, image_+002500_-001000_+001500.png, 50, 15, 0
-2500, -900, 1500, 0, image_-002500_-000900_+001500.png, 0, 16, 0
-2400, -900, 1500, 0, image_-002400_-000900_+001500.png, 1, 16, 0
-2300, -900, 1500, 0, image_-002300_-000900_+001500.png, 2, 16, 0
-2200, -900, 1500, 0, image_-002200_-000900_+001500.png, 3, 16, 0
-2100, -900, 1500, 0, image_-002100_-000900_+001500.png, 4, 16, 0
-2000, -900, 1500, 0, image_-002000_-000900_+001500.png, 5, 16, 0
-1900, -900, 1500, 0, image_-001900_-000900_+001500.png, 6, 16, 0
-1800, -900, 1500, 0, image_-001800_-000900_+001500.png, 7, 16, 0
-1700, -900, 1500, 0, image_-001700_-000900_+001500.png, 8, 16, 0
-1600, -900, 1500, 0, image_-001600_-000900_+001500.png, 9, 16, 0
-1500, -900, 1500, 0, image_-001500_-000900_+001500.png, 10, 16, 0
-1400, -900, 1500, 0, image_-001400_-000900_+001500.png, 11, 16, 0
-1300, -900, 1500, 0, image_-001300_-000900_+001500.png, 12, 16, 0
-1200, -900, 1500, 0, image_-001200_-000900_+001500.png, 13, 16, 0
-1100, -900, 1500, 0, image_-001100_-000900_+001500.png, 14, 16, 0
-1000, -900, 1500, 0, image_-001000_-000900_+001500.png, 15, 16, 0
-900, -900, 1500, 0, image_-000900_-000900_+001500.png, 16, 16, 0
-800, -900, 1500, 0, image_-000800_-000900_+001500.png, 17, 16, 0
-700, -900, 1500, 0, image_-000700_-000900_+001500.png, 18, 16, 0
-600, -900, 1500, 0, image_-000600_-000900_+001500.png, 19, 16, 0
-500, -900, 1500, 0, image_-000500_-000900_+001500.png, 20, 16, 0
-400, -900, 1500, 0, image_-000400_-000900_+001500.png, 21, 16, 0
-300, -900, 1500, 0, image_-000300_-000900_+001500.png, 22, 16, 0
-200, -900, 1500, 0, image_-000200_-000900_+001500.png, 23, 16, 0
-100, -900, 1500, 0, image_-000100_-000900_+001500.png, 24, 16, 0
0, -900, 1500, 0, image_+000000_-000900_+001500.png, 25, 16, 0
100, -900, 1500, 0, image_+000100_-000900_+001500.png, 26, 16, 0
200, -900, 1500, 0, image_+000200_-000900_+001500.png, 27, 16, 0
300, -900, 1500, 0, image_+000300_-000900_+001500.png, 28, 16, 0
400, -900, 1500, 0, image_+000400_-000900_+001500.png, 29, 16, 0
500, -900, 1500, 0, image_+000500_-000900_+001500.png, 30, 16, 0
600, -900, 1500, 0, image_+000600_-000900_+001500.png, 31, 16, 0
700, -900, 1500, 0, image_+000700_-000900_+001500.png, 32, 16, 0
800, -900, 1500, 0, image_+000800_-000900_+001500.png, 33, 16, 0
900, -900, 1500, 0, image_+000900_-000900_+001500.png, 34, 16, 0
1000, -900, 1500, 0, image_+001000_-000900_+001500.png, 35, 16, 0
1100, -900, 1500, 0, image_+001100_-000900_+001500.png, 36, 16, 0
1200, -900, 1500, 0, image_+001200_-000900_+001500.png, 37, 16, 0
1300, -900, 1500, 0, image_+001300_-000900_+001500.png, 38, 16, 0
1400, -900, 1500, 0, image_+001400_-000900_+001500.png, 39, 16, 0
1500, -900, 1500, 0, image_+001500_-000900_+001500.png, 40, 16, 0
1600, -900, 1500, 0, image_+001600_-000900_+001500.png, 41, 16, 0
1700, -900, 1500, 0, image_+001700_-000900_+001500.png, 42, 16, 0
1800, -900, 1500, 0, image_+001800_-000900_+001500.png, 43, 16, 0
1900, -900, 1500, 0, image_+001900_-000900_+001500.png, 44, 16, 0
2000, -900, 1500, 0, image_+002000_-000900_+001500.png, 45, 16, 0
2100, -900, 1500, 0, image_+002100_-000900_+001500.png, 46, 16, 0
2200, -900, 1500, 0, image_+002200_-000900_+001500.png, 47, 16, 0
2300, -900, 1500, 0, image_+002300_-000900_+001500.png, 48, 16, 0
2400, -900, 1500, 0, image_+002400_-000900_+001500.png, 49, 16, 0
2500, -900, 1500, 0, image_+002500_-000900_+001500.png, 50, 16, 0
-2500, -800, 1500, 0, image_-002500_-000800_+001500.png, 0, 17, 0
-2400, -800, 1500, 0, image_-002400_-000800_+001500.png, 1, 17, 0
-2300, -800, 1500, 0, image_-002300_-000800_+001500.png, 2, 17, 0
-2200, -800, 1500, 0, image_-002200_-000800_+001500.png, 3, 17, 0
-2100, -800, 1500, 0, image_-002100_-000800_+001500.png, 4, 17, 0
-2000, -800, 1500, 0, image_-002000_-000800_+001500.png, 5, 17, 0
-1900, -800, 1500, 0, image_-001900_-000800_+001500.png, 6, 17, 0
-1800, -800, 1500, 0, image_-001800_-000800_+001500.png, 7, 17, 0
-1700, -800, 1500, 0, image_-001700_-000800_+001500.png, 8, 17, 0
-1600, -800, 1500, 0, image_-001600_-000800_+001500.png, 9, 17, 0
-1500, -800, 1500, 0, image_-001500_-000800_+001500.png, 10, 17, 0
-1400, -800, 1500, 0, image_-001400_-000800_+001500.png, 11, 17, 0
-1300, -800, 1500, 0, image_-001300_-000800_+001500.png, 12, 17, 0
-1200, -800, 1500, 0, image_-001200_-000800_+001500.png, 13, 17, 0
-1100, -800, 1500, 0, image_-001100_-000800_+001500.png, 14, 17, 0
-1000, -800, 1500, 0, image_-001000_-000800_+001500.png, 15, 17, 0
-900, -800, 1500, 0, image_-000900_-000800_+001500.png, 16, 17, 0
-800, -800, 1500, 0, image_-000800_-000800_+001500.png, 17, 17, 0
-700, -800, 1500, 0, image_-000700_-000800_+001500.png, 18, 17, 0
-600, -800, 1500, 0, image_-000600_-000800_+001500.png, 19, 17, 0
-500, -800, 1500, 0, image_-000500_-000800_+001500.png, 20, 17, 0
-400, -800, 1500, 0, image_-000400_-000800_+001500.png, 21, 17, 0
-300, -800, 1500, 0, image_-000300_-000800_+001500.png, 22, 17, 0
-200, -800, 1500, 0, image_-000200_-000800_+001500.png, 23, 17, 0
-100, -800, 1500, 0, image_-000100_-000800_+001500.png, 24, 17, 0
0, -800, 1500, 0, image_+000000_-000800_+001500.png, 25, 17, 0
100, -800, 1500, 0, image_+000100_-000800_+001500.png, 26, 17, 0
200, -800, 1500, 0, image_+000200_-000800_+001500.png, 27, 17, 0
300, -800, 1500, 0, image_+000300_-000800_+001500.png, 28, 17, 0
400, -800, 1500, 0, image_+000400_-000800_+001500.png, 29, 17, 0
500, -800, 1500, 0, image_+000500_-000800_+001500.png, 30, 17, 0
600, -800, 1500, 0, image_+000600_-000800_+001500.png, 31, 17, 0
700, -800, 1500, 0, image_+000700_-000800_+001500.png, 32, 17, 0
800, -800, 1500, 0, image_+000800_-000800_+001500.png, 33, 17, 0
900, -800, 1500, 0, image_+000900_-000800_+001500.png, 34, 17, 0
1000, -800, 1500, 0, image_+001000_-000800_+001500.png, 35, 17, 0
1100, -800, 1500, 0, image_+001100_-000800_+001500.png, 36, 17, 0
1200, -800, 1500, 0, image_+001200_-000800_+001500.png, 37, 17, 0
1300, -800, 1500, 0, image_+001300_-000800_+001500.png, 38, 17, 0
1400, -800, 1500, 0, image_+001400_-000800_+001500.png, 39, 17, 0
1500, -800, 1500, 0, image_+001500_-000800_+001500.png, 40, 17, 0
1600, -800, 1500, 0, image_+001600_-000800_+001500.png, 41, 17, 0
1700, -800, 1500, 0, image_+001700_-000800_+001500.png, 42, 17, 0
1800, -800, 1500, 0, image_+001800_-000800_+001500.png, 43, 17, 0
1900, -800, 1500, 0, image_+001900_-000800_+001500.png, 44, 17, 0
2000, -800, 1500, 0, image_+002000_-000800_+001500.png, 45, 17, 0
2100, -800, 1500, 0, image_+002100_-000800_+001500.png, 46, 17, 0
2200, -800, 1500, 0, image_+002200_-000800_+001500.png, 47, 17, 0
2300, -800, 1500, 0, image_+002300_-000800_+001500.png, 48, 17, 0
2400, -800, 1500, 0, image_+002400_-000800_+001500.png, 49, 17, 0
2500, -800, 1500, 0, image_+002500_-000800_+001500.png, 50, 17, 0
-2500, -700, 1500, 0, image_-002500_-000700_+001500.png, 0, 18, 0
-2400, -700, 1500, 0, image_-002400_-000700_+001500.png, 1, 18, 0
-2300, -700, 1500, 0, image_-002300_-000700_+001500.png, 2, 18, 0
-2200, -700, 1500, 0, image_-002200_-000700_+001500.png, 3, 18, 0
-2100, -700, 1500, 0, image_-002100_-000700_+001500.png, 4, 18, 0
-2000, -700, 1500, 0, image_-002000_-000700_+001500.png, 5, 18, 0
-1900, -700, 1500, 0, image_-001900_-000700_+001500.png, 6, 18, 0
-1800, -700, 1500, 0, image_-001800_-000700_+001500.png, 7, 18, 0
-1700, -700, 1500, 0, image_-001700_-000700_+001500.png, 8, 18, 0
-1600, -700, 1500, 0, image_-001600_-000700_+001500.png, 9, 18, 0
-1500, -700, 1500, 0, image_-001500_-000700_+001500.png, 10, 18, 0
-1400, -700, 1500, 0, image_-001400_-000700_+001500.png, 11, 18, 0
-1300, -700, 1500, 0, image_-001300_-000700_+001500.png, 12, 18, 0
-1200, -700, 1500, 0, image_-001200_-000700_+001500.png, 13, 18, 0
-1100, -700, 1500, 0, image_-001100_-000700_+001500.png, 14, 18, 0
-1000, -700, 1500, 0, image_-001000_-000700_+001500.png, 15, 18, 0
-900, -700, 1500, 0, image_-000900_-000700_+001500.png, 16, 18, 0
-800, -700, 1500, 0, image_-000800_-000700_+001500.png, 17, 18, 0
-700, -700, 1500, 0, image_-000700_-000700_+001500.png, 18, 18, 0
-600, -700, 1500, 0, image_-000600_-000700_+001500.png, 19, 18, 0
-500, -700, 1500, 0, image_-000500_-000700_+001500.png, 20, 18, 0
-400, -700, 1500, 0, image_-000400_-000700_+001500.png, 21, 18, 0
-300, -700, 1500, 0, image_-000300_-000700_+001500.png, 22, 18, 0
-200, -700, 1500, 0, image_-000200_-000700_+001500.png, 23, 18, 0
-100, -700, 1500, 0, image_-000100_-000700_+001500.png, 24, 18, 0
0, -700, 1500, 0, image_+000000_-000700_+001500.png, 25, 18, 0
100, -700, 1500, 0, image_+000100_-000700_+001500.png, 26, 18, 0
200, -700, 1500, 0, image_+000200_-000700_+001500.png, 27, 18, 0
300, -700, 1500, 0, image_+000300_-000700_+001500.png, 28, 18, 0
400, -700, 1500, 0, image_+000400_-000700_+001500.png, 29, 18, 0
500, -700, 1500, 0, image_+000500_-000700_+001500.png, 30, 18, 0
600, -700, 1500, 0, image_+000600_-000700_+001500.png, 31, 18, 0
700, -700, 1500, 0, image_+000700_-000700_+001500.png, 32, 18, 0
800, -700, 1500, 0, image_+000800_-000700_+001500.png, 33, 18, 0
900, -700, 1500, 0, image_+000900_-000700_+001500.png, 34, 18, 0
1000, -700, 1500, 0, image_+001000_-000700_+001500.png, 35, 18, 0
1100, -700, 1500, 0, image_+001100_-000700_+001500.png, 36, 18, 0
1200, -700, 1500, 0, image_+001200_-000700_+001500.png, 37, 18, 0
1300, -700, 1500, 0, image_+001300_-000700_+001500.png, 38, 18, 0
1400, -700, 1500, 0, image_+001400_-000700_+001500.png, 39, 18, 0
1500, -700, 1500, 0, image_+001500_-000700_+001500.png, 40, 18, 0
1600, -700, 1500, 0, image_+001600_-000700_+001500.png, 41, 18, 0
1700, -700, 1500, 0, image_+001700_-000700_+001500.png, 42, 18, 0
1800, -700, 1500, 0, image_+001800_-000700_+001500.png, 43, 18, 0
1900, -700, 1500, 0, image_+001900_-000700_+001500.png, 44, 18, 0
2000, -700, 1500, 0, image_+002000_-000700_+001500.png, 45, 18, 0
2100, -700, 1500, 0, image_+002100_-000700_+001500.png, 46, 18, 0
2200, -700, 1500, 0, image_+002200_-000700_+001500.png, 47, 18, 0
2300, -700, 1500, 0, image_+002300_-000700_+001500.png, 48, 18, 0
2400, -700, 1500, 0, image_+002400_-000700_+001500.png, 49, 18, 0
2500, -700, 1500, 0, image_+002500_-000700_+001500.png, 50, 18, 0
-2500, -600, 1500, 0, image_-002500_-000600_+001500.png, 0, 19, 0
-2400, -600, 1500, 0, image_-002400_-000600_+001500.png, 1, 19, 0
-2300, -600, 1500, 0, image_-002300_-000600_+001500.png, 2, 19, 0
-2200, -600, 1500, 0, image_-002200_-000600_+001500.png, 3, 19, 0
-2100, -600, 1500, 0, image_-002100_-000600_+001500.png, 4, 19, 0
-2000, -600, 1500, 0, image_-002000_-000600_+001500.png, 5, 19, 0
-1900, -600, 1500, 0, image_-001900_-000600_+001500.png, 6, 19, 0
-1800, -600, 1500, 0, image_-001800_-000600_+001500.png, 7, 19, 0
-1700, -600, 1500, 0, image_-001700_-000600_+001500.png, 8, 19, 0
-1600, -600, 1500, 0, image_-001600_-000600_+001500.png, 9, 19, 0
-1500, -600, 1500, 0, image_-001500_-000600_+001500.png, 10, 19, 0
-1400, -600, 1500, 0, image_-001400_-000600_+001500.png, 11, 19, 0
-1300, -600, 1500, 0, image_-001300_-000600_+001500.png, 12, 19, 0
-1200, -600, 1500, 0, image_-001200_-000600_+001500.png, 13, 19, 0
-1100, -600, 1500, 0, image_-001100_-000600_+001500.png, 14, 19, 0
-1000, -600, 1500, 0, image_-001000_-000600_+001500.png, 15, 19, 0
-900, -600, 1500, 0, image_-000900_-000600_+001500.png, 16, 19, 0
-800, -600, 1500, 0, image_-000800_-000600_+001500.png, 17, 19, 0
-700, -600, 1500, 0, image_-000700_-000600_+001500.png, 18, 19, 0
-600, -600, 1500, 0, image_-000600_-000600_+001500.png, 19, 19, 0
-500, -600, 1500, 0, image_-000500_-000600_+001500.png, 20, 19, 0
-400, -600, 1500, 0, image_-000400_-000600_+001500.png, 21, 19, 0
-300, -600, 1500, 0, image_-000300_-000600_+001500.png, 22, 19, 0
-200, -600, 1500, 0, image_-000200_-000600_+001500.png, 23, 19, 0
-100, -600, 1500, 0, image_-000100_-000600_+001500.png, 24, 19, 0
0, -600, 1500, 0, image_+000000_-000600_+001500.png, 25, 19, 0
100, -600, 1500, 0, image_+000100_-000600_+001500.png, 26, 19, 0
200, -600, 1500, 0, image_+000200_-000600_+001500.png, 27, 19, 0
300, -600, 1500, 0, image_+000300_-000600_+001500.png, 28, 19, 0
400, -600, 1500, 0, image_+000400_-000600_+001500.png, 29, 19, 0
500, -600, 1500, 0, image_+000500_-000600_+001500.png, 30, 19, 0
600, -600, 1500, 0, image_+000600_-000600_+001500.png, 31, 19, 0
700, -600, 1500, 0, image_+000700_-000600_+001500.png, 32, 19, 0
800, -600, 1500, 0, image_+000800_-000600_+001500.png, 33, 19, 0
900, -600, 1500, 0, image_+000900_-000600_+001500.png, 34, 19, 0
1000, -600, 1500, 0, image_+001000_-000600_+001500.png, 35, 19, 0
1100, -600, 1500, 0, image_+001100_-000600_+001500.png, 36, 19, 0
1200, -600, 1500, 0, image_+001200_-000600_+001500.png, 37, 19, 0
1300, -600, 1500, 0, image_+001300_-000600_+001500.png, 38, 19, 0
1400, -600, 1500, 0, image_+001400_-000600_+001500.png, 39, 19, 0
1500, -600, 1500, 0, image_+001500_-000600_+001500.png, 40, 19, 0
1600, -600, 1500, 0, image_+001600_-000600_+001500.png, 41, 19, 0
1700, -600, 1500, 0, image_+001700_-000600_+001500.png, 42, 19, 0
1800, -600, 1500, 0, image_+001800_-000600_+001500.png, 43, 19, 0
1900, -600, 1500, 0, image_+001900_-000600_+001500.png, 44, 19, 0
2000, -600, 1500, 0, image_+002000_-000600_+001500.png, 45, 19, 0
2100, -600, 1500, 0, image_+002100_-000600_+001500.png, 46, 19, 0
2200, -600, 1500, 0, image_+002200_-000600_+001500.png, 47, 19, 0
2300, -600, 1500, 0, image_+002300_-000600_+001500.png, 48, 19, 0
2400, -600, 1500, 0, image_+002400_-000600_+001500.png, 49, 19, 0
2500, -600, 1500, 0, image_+002500_-000600_+001500.png, 50, 19, 0
-2500, -500, 1500, 0, image_-002500_-000500_+001500.png, 0, 20, 0
-2400, -500, 1500, 0, image_-002400_-000500_+001500.png, 1, 20, 0
-2300, -500, 1500, 0, image_-002300_-000500_+001500.png, 2, 20, 0
-2200, -500, 1500, 0, image_-002200_-000500_+001500.png, 3, 20, 0
-2100, -500, 1500, 0, image_-002100_-000500_+001500.png, 4, 20, 0
-2000, -500, 1500, 0, image_-002000_-000500_+001500.png, 5, 20, 0
-1900, -500, 1500, 0, image_-001900_-000500_+001500.png, 6, 20, 0
-1800, -500, 1500, 0, image_-001800_-000500_+001500.png, 7, 20, 0
-1700, -500, 1500, 0, image_-001700_-000500_+001500.png, 8, 20, 0
-1600, -500, 1500, 0, image_-001600_-000500_+001500.png, 9, 20, 0
-1500, -500, 1500, 0, image_-001500_-000500_+001500.png, 10, 20, 0
-1400, -500, 1500, 0, image_-001400_-000500_+001500.png, 11, 20, 0
-1300, -500, 1500, 0, image_-001300_-000500_+001500.png, 12, 20, 0
-1200, -500, 1500, 0, image_-001200_-000500_+001500.png, 13, 20, 0
-1100, -500, 1500, 0, image_-001100_-000500_+001500.png, 14, 20, 0
-1000, -500, 1500, 0, image_-001000_-000500_+001500.png, 15, 20, 0
-900, -500, 1500, 0, image_-000900_-000500_+001500.png, 16, 20, 0
-800, -500, 1500, 0, image_-000800_-000500_+001500.png, 17, 20, 0
-700, -500, 1500, 0, image_-000700_-000500_+001500.png, 18, 20, 0
-600, -500, 1500, 0, image_-000600_-000500_+001500.png, 19, 20, 0
-500, -500, 1500, 0, image_-000500_-000500_+001500.png, 20, 20, 0
-400, -500, 1500, 0, image_-000400_-000500_+001500.png, 21, 20, 0
-300, -500, 1500, 0, image_-000300_-000500_+001500.png, 22, 20, 0
-200, -500, 1500, 0, image_-000200_-000500_+001500.png, 23, 20, 0
-100, -500, 1500, 0, image_-000100_-000500_+001500.png, 24, 20, 0
0, -500, 1500, 0, image_+000000_-000500_+001500.png, 25, 20, 0
100, -500, 1500, 0, image_+000100_-000500_+001500.png, 26, 20, 0
200, -500, 1500, 0, image_+000200_-000500_+001500.png, 27, 20, 0
300, -500, 1500, 0, image_+000300_-000500_+001500.png, 28, 20, 0
400, -500, 1500, 0, image_+000400_-000500_+001500.png, 29, 20, 0
500, -500, 1500, 0, image_+000500_-000500_+001500.png, 30, 20, 0
600, -500, 1500, 0, image_+000600_-000500_+001500.png, 31, 20, 0
700, -500, 1500, 0, image_+000700_-000500_+001500.png, 32, 20, 0
800, -500, 1500, 0, image_+000800_-000500_+001500.png, 33, 20, 0
900, -500, 1500, 0, image_+000900_-000500_+001500.png, 34, 20, 0
1000, -500, 1500, 0, image_+001000_-000500_+001500.png, 35, 20, 0
1100, -500, 1500, 0, image_+001100_-000500_+001500.png, 36, 20, 0
1200, -500, 1500, 0, image_+001200_-000500_+001500.png, 37, 20, 0
1300, -500, 1500, 0, image_+001300_-000500_+001500.png, 38, 20, 0
1400, -500, 1500, 0, image_+001400_-000500_+001500.png, 39, 20, 0
1500, -500, 1500, 0, image_+001500_-000500_+001500.png, 40, 20, 0
1600, -500, 1500, 0, image_+001600_-000500_+001500.png, 41, 20, 0
1700, -500, 1500, 0, image_+001700_-000500_+001500.png, 42, 20, 0
1800, -500, 1500, 0, image_+001800_-000500_+001500.png, 43, 20, 0
1900, -500, 1500, 0, image_+001900_-000500_+001500.png, 44, 20, 0
2000, -500, 1500, 0, image_+002000_-000500_+001500.png, 45, 20, 0
2100, -500, 1500, 0, image_+002100_-000500_+001500.png, 46, 20, 0
2200, -500, 1500, 0, image_+002200_-000500_+001500.png, 47, 20, 0
2300, -500, 1500, 0, image_+002300_-000500_+001500.png, 48, 20, 0
